141.79545454545453,
244.66666666666666,
150.33734939759037,
123.54455445544555,
239.96153846153845,
159.97435897435898,
175.74647887323943,
152.17073170731706,
178.25714285714287,
239.96153846153845,
198.06349206349208,
157.9493670886076,
135.6304347826087,
157.9493670886076,
162.05194805194805,
135.6304347826087,
231.07407407407408,
235.43396226415095,
146.8,
132.74468085106383,
148.54761904761904,
157.9493670886076,
148.54761904761904,
150.33734939759037,
129.97916666666666,
137.12087912087912,
84.3108108108108,
104.85714285714286,
89.76978417266187,
83.74496644295301,
86.65277777777777,
86.0551724137931,
78.9746835443038,
86.0551724137931,
123.54455445544555,
113.43636363636364,
92.42962962962963,
110.42477876106194,
93.11940298507463,
150.33734939759037,
154.0493827160494,
88.49645390070921,
86.65277777777777,
89.12857142857143,
101.44715447154472,
110.42477876106194,
145.09302325581396,
145.09302325581396,
95.98461538461538,
90.42028985507247,
82.63576158940397,
89.76978417266187,
89.76978417266187,
159.97435897435898,
100.62903225806451,
91.08029197080292,
86.0551724137931,
235.43396226415095,
87.25874125874125,
111.41071428571429,
155.975,
127.3265306122449,
132.74468085106383,
231.07407407407408,
155.975,
94.53030303030303,
73.4,
127.3265306122449,
92.42962962962963,
86.65277777777777,
159.97435897435898,
82.63576158940397,
99.03174603174604,
97.484375,
137.12087912087912,
148.54761904761904,
94.53030303030303,
81.02597402597402,
154.0493827160494,
82.09210526315789,
76.5521472392638,
170.93150684931507,
81.02597402597402,
83.18666666666667,
76.08536585365853,
70.10112359550561,
79.47770700636943,
87.87323943661971,
79.47770700636943,
81.02597402597402,
82.09210526315789,
87.25874125874125,
91.75,
152.17073170731706,
157.9493670886076,
145.09302325581396,
140.20224719101122,
304.3414634146341,
207.96666666666667,
131.34736842105264,
137.12087912087912,
137.12087912087912,
145.09302325581396,
95.98461538461538,
166.37333333333333,
103.98333333333333,
79.98717948717949,
78.47798742138365,
141.79545454545453,
84.8843537414966,
89.12857142857143,
91.08029197080292,
114.4770642201835,
97.484375,
159.97435897435898,
100.62903225806451,
82.63576158940397,
86.0551724137931,
104.85714285714286,
106.64957264957265,
235.43396226415095,
131.34736842105264,
98.25196850393701,
110.42477876106194,
93.11940298507463,
108.50434782608696,
91.75,
127.3265306122449,
166.37333333333333,
173.30555555555554,
102.27868852459017,
135.6304347826087,
116.61682242990655,
76.5521472392638,
75.16867469879519,
118.83809523809524,
72.54651162790698,
76.08536585365853,
170.93150684931507,
235.43396226415095,
146.8,
148.54761904761904,
222.82142857142858,
93.11940298507463,
244.66666666666666,
162.05194805194805,
97.484375,
110.42477876106194,
91.75,
91.08029197080292,
95.25190839694656,
128.63917525773195,
215.13793103448276,
143.42528735632183,
146.8,
132.74468085106383,
138.64444444444445,
138.64444444444445,
157.9493670886076,
166.37333333333333,
134.1720430107527,
86.65277777777777,
83.74496644295301,
137.12087912087912,
138.64444444444445,
146.8,
143.42528735632183,
162.05194805194805,
162.05194805194805,
132.74468085106383,
82.63576158940397,
152.17073170731706,
86.65277777777777,
94.53030303030303,
84.8843537414966,
134.1720430107527,
131.34736842105264,
85.46575342465754,
91.08029197080292,
143.42528735632183,
122.33333333333333,
89.12857142857143,
138.64444444444445,
154.0493827160494,
84.8843537414966,
83.74496644295301,
93.81954887218045,
148.54761904761904,
135.6304347826087,
128.63917525773195,
129.97916666666666,
81.02597402597402,
96.72868217054264,
85.46575342465754,
104.85714285714286,
134.1720430107527,
143.42528735632183,
81.02597402597402,
143.42528735632183,
87.87323943661971,
95.25190839694656,
84.3108108108108,
86.0551724137931,
146.8,
157.9493670886076,
123.54455445544555,
72.1271676300578,
71.71264367816092,
137.12087912087912,
74.7185628742515,
84.8843537414966,
122.33333333333333,
73.4,
76.08536585365853,
74.27380952380952,
127.3265306122449,
129.97916666666666,
126.04040404040404,
69.32222222222222,
121.14563106796116,
70.49717514124293,
80.50322580645161,
66.02116402116403,
75.16867469879519,
91.08029197080292,
77.0246913580247,
83.18666666666667,
96.72868217054264,
222.82142857142858,
201.25806451612902,
215.13793103448276,
134.1720430107527,
141.79545454545453,
132.74468085106383,
103.98333333333333,
145.09302325581396,
239.96153846153845,
215.13793103448276,
140.20224719101122,
137.12087912087912,
132.74468085106383,
117.71698113207547,
135.6304347826087,
121.14563106796116,
134.1720430107527,
201.25806451612902,
119.98076923076923,
141.79545454545453,
128.63917525773195,
121.14563106796116,
128.63917525773195,
124.78,
126.04040404040404,
91.75,
79.98717948717949,
76.5521472392638,
134.1720430107527,
78.47798742138365,
